Date/Time,Pressure
2017-11-26 10:11:00,39.27
2017-11-26 10:11:00,39.1
2017-11-26 10:11:00,37.97
2017-11-26 10:11:00,36.95
2017-11-26 11:11:00,36.08
2017-11-26 11:11:00,35.32
2017-11-26 11:11:00,33.73
2017-11-26 11:11:00,33.8
2017-11-26 12:11:00,31.74
2017-11-26 12:11:00,31.73
2017-11-26 13:11:00,31.19
2017-11-26 13:11:00,31.34
2017-11-26 13:11:00,32
2017-11-26 13:11:00,31.95
2017-11-26 13:11:00,31.9
2017-11-26 14:11:00,31.88
2017-11-26 14:11:00,32.33
2017-11-26 14:11:00,32.87
2017-11-26 14:11:00,33.24
2017-11-26 14:11:00,33.54
2017-11-26 15:11:00,34.25
2017-11-26 15:11:00,34.34
2017-11-26 15:11:00,35.31
2017-11-26 15:11:00,35.85
2017-11-26 15:11:00,36.24
2017-11-26 15:11:00,36.57
2017-11-26 16:11:00,37.15
2017-11-26 16:11:00,37.76
2017-11-26 16:11:00,38.23
2017-11-26 16:11:00,39.24
2017-11-26 16:11:00,39.37
2017-11-26 17:11:00,40.26
2017-11-26 17:11:00,41.01
2017-11-26 17:11:00,42.39
2017-11-26 18:11:00,43.53
2017-11-26 18:11:00,44.03
2017-11-26 18:11:00,45.29
2017-11-26 18:11:00,45.43
2017-11-26 18:11:00,45.82
2017-11-26 19:11:00,46.3
2017-11-26 19:11:00,46.16
2017-11-26 19:11:00,46.56
2017-11-26 19:11:00,46.68
2017-11-26 19:11:00,46.32
2017-11-26 20:11:00,46.56
2017-11-26 20:11:00,46.3
2017-11-26 20:11:00,46.31
2017-11-26 20:11:00,46.16
2017-11-26 20:11:00,45.42
2017-11-26 20:11:00,45.42
2017-11-26 21:11:00,45.29
2017-11-26 21:11:00,44.53
2017-11-26 21:11:00,44.05
2017-11-26 21:11:00,43.39
2017-11-26 21:11:00,43.16
2017-11-26 22:11:00,42.77
2017-11-26 22:11:00,41.76
2017-11-26 22:11:00,41.13
2017-11-26 22:11:00,40.63
2017-11-26 22:11:00,39.24
2017-11-26 23:11:00,37.86
2017-11-26 23:11:00,37.22
2017-11-26 23:11:00,36.59
2017-11-26 23:11:00,35.96
2017-11-27 00:11:00,35.33
2017-11-27 00:11:00,35.13
2017-11-27 00:11:00,34.54
2017-11-27 00:11:00,33.94
2017-11-27 00:11:00,33.45
2017-11-27 01:11:00,33.44
2017-11-27 01:11:00,33.06
2017-11-27 01:11:00,32.56
2017-11-27 01:11:00,32.55
2017-11-27 01:11:00,32.17
2017-11-27 01:11:00,32.5
2017-11-27 02:11:00,32.55
2017-11-27 02:11:00,32.81
2017-11-27 02:11:00,33.01
2017-11-27 02:11:00,33.18
2017-11-27 03:11:00,33.94
2017-11-27 03:11:00,34.96
2017-11-27 03:11:00,35.76
2017-11-27 03:11:00,36.94
2017-11-27 03:11:00,37.47
2017-11-27 04:11:00,37.84
2017-11-27 04:11:00,38.99
2017-11-27 04:11:00,39.87
2017-11-27 04:11:00,40.71
2017-11-27 04:11:00,41.38
2017-11-27 05:11:00,42.28
2017-11-27 05:11:00,43.02
2017-11-27 05:11:00,43.78
2017-11-27 05:11:00,44.58
2017-11-27 05:11:00,45.03
2017-11-27 06:11:00,45.58
2017-11-27 06:11:00,46.3
2017-11-27 06:11:00,46.93
2017-11-27 06:11:00,47.62
2017-11-27 06:11:00,47.98
2017-11-27 07:11:00,49.08
2017-11-27 07:11:00,48.57
2017-11-27 07:11:00,48.95
2017-11-27 07:11:00,49.48
2017-11-27 07:11:00,48.91
2017-11-27 08:11:00,49.09
2017-11-27 08:11:00,49
2017-11-27 08:11:00,48.36
2017-11-27 08:11:00,47.89
2017-11-27 09:11:00,47.98
2017-11-27 09:11:00,47.01
2017-11-27 09:11:00,46.4
2017-11-27 09:11:00,46.04
2017-11-27 09:11:00,45.42
2017-11-27 10:11:00,44.49
2017-11-27 10:11:00,43.6
2017-11-27 10:11:00,42.43
2017-11-27 10:11:00,40.61
2017-11-27 11:11:00,40
2017-11-27 11:11:00,39.74
2017-11-27 11:11:00,38.69
2017-11-27 11:11:00,37.6
2017-11-27 12:11:00,36.75
2017-11-27 12:11:00,35.9
2017-11-27 12:11:00,35.24
2017-11-27 12:11:00,34.32
2017-11-27 12:11:00,34.17
2017-11-27 13:11:00,34.18
2017-11-27 13:11:00,33.15
2017-11-27 13:11:00,32.66
2017-11-27 13:11:00,32.81
2017-11-27 13:11:00,31.95
2017-11-27 13:11:00,31.98
2017-11-27 14:11:00,31.97
2017-11-27 14:11:00,31.08
2017-11-27 14:11:00,31.25
2017-11-27 14:11:00,31.56
2017-11-27 15:11:00,31.7
2017-11-27 15:11:00,31.71
2017-11-27 15:11:00,32.11
2017-11-27 15:11:00,32.7
2017-11-27 15:11:00,33.08
2017-11-27 15:11:00,33.5
2017-11-27 16:11:00,33.71
2017-11-27 16:11:00,34.57
2017-11-27 16:11:00,35.34
2017-11-27 16:11:00,35.92
2017-11-27 16:11:00,36.46
2017-11-27 17:11:00,36.97
2017-11-27 17:11:00,37.6
2017-11-27 17:11:00,38.48
2017-11-27 17:11:00,38.99
2017-11-27 17:11:00,39.31
2017-11-27 18:11:00,40.13
2017-11-27 18:11:00,40.76
2017-11-27 18:11:00,41.39
2017-11-27 18:11:00,41.92
2017-11-27 18:11:00,42.18
2017-11-27 18:11:00,42.9
2017-11-27 19:11:00,43.4
2017-11-27 19:11:00,43.66
2017-11-27 19:11:00,44.04
2017-11-27 19:11:00,44.2
2017-11-27 19:11:00,44.67
2017-11-27 20:11:00,44.67
2017-11-27 20:11:00,44.79
2017-11-27 20:11:00,44.79
2017-11-27 20:11:00,44.67
2017-11-27 20:11:00,44.9
2017-11-27 21:11:00,44.41
2017-11-27 21:11:00,43.92
2017-11-27 21:11:00,43.41
2017-11-27 21:11:00,42.99
2017-11-27 22:11:00,42.4
2017-11-27 22:11:00,41.51
2017-11-27 22:11:00,41.13
2017-11-27 22:11:00,40.63
2017-11-27 22:11:00,39.63
2017-11-27 22:11:00,38.99
2017-11-27 23:11:00,38.35
2017-11-27 23:11:00,37.35
2017-11-27 23:11:00,36.97
2017-11-27 23:11:00,36.21
2017-11-27 23:11:00,35.2
2017-11-28 00:11:00,34.57
2017-11-28 00:11:00,33.69
2017-11-28 00:11:00,32.93
2017-11-28 00:11:00,32.43
2017-11-28 00:11:00,31.66
2017-11-28 01:11:00,30.54
2017-11-28 01:11:00,30.23
2017-11-28 01:11:00,29.27
2017-11-28 01:11:00,28.67
2017-11-28 01:11:00,28.33
2017-11-28 02:11:00,28.13
2017-11-28 02:11:00,27.67
2017-11-28 02:11:00,27.27
2017-11-28 02:11:00,27.13
2017-11-28 02:11:00,27.51
2017-11-28 03:11:00,26.99
2017-11-28 03:11:00,27.63
2017-11-28 03:11:00,27.47
2017-11-28 03:11:00,28
2017-11-28 03:11:00,28.27
2017-11-28 04:11:00,28.15
2017-11-28 04:11:00,29.15
2017-11-28 04:11:00,29.89
2017-11-28 04:11:00,30.04
2017-11-28 05:11:00,31.68
2017-11-28 05:11:00,32.55
2017-11-28 05:11:00,33.69
2017-11-28 05:11:00,34.2
2017-11-28 05:11:00,34.82
2017-11-28 06:11:00,35.61
2017-11-28 06:11:00,36.84
2017-11-28 06:11:00,37.6
2017-11-28 06:11:00,38.8
2017-11-28 06:11:00,39.24
2017-11-28 07:11:00,39.75
2017-11-28 07:11:00,40.5
2017-11-28 07:11:00,40.57
2017-11-28 07:11:00,41.29
2017-11-28 07:11:00,41.91
2017-11-28 08:11:00,42.08
2017-11-28 08:11:00,42.67
2017-11-28 08:11:00,42.98
2017-11-28 08:11:00,43.09
2017-11-28 08:11:00,43.46
2017-11-28 08:11:00,43.67
2017-11-28 09:11:00,43.53
2017-11-28 09:11:00,43.53
2017-11-28 09:11:00,43.52
2017-11-28 09:11:00,43.04
2017-11-28 10:11:00,42.69
2017-11-28 10:11:00,42.47
2017-11-28 10:11:00,41.86
2017-11-28 10:11:00,40.39
2017-11-28 10:11:00,40.05
2017-11-28 11:11:00,39.38
2017-11-28 11:11:00,38.39
2017-11-28 11:11:00,37.2
2017-11-28 11:11:00,36.29
2017-11-28 12:11:00,35.69
2017-11-28 12:11:00,34.78
2017-11-28 12:11:00,33.98
2017-11-28 12:11:00,33.3
2017-11-28 12:11:00,32.5
2017-11-28 13:11:00,29.47
2017-11-28 13:11:00,29.21
2017-11-28 13:11:00,28.77
2017-11-28 14:11:00,27.38
2017-11-28 14:11:00,27.22
2017-11-28 14:11:00,27.15
2017-11-28 14:11:00,26.49
2017-11-28 15:11:00,26.34
2017-11-28 15:11:00,26.43
2017-11-28 15:11:00,26.46
2017-11-28 15:11:00,26.2
2017-11-28 15:11:00,26.15
2017-11-28 16:11:00,26.92
2017-11-28 16:11:00,27.27
2017-11-28 16:11:00,27.51
2017-11-28 16:11:00,28.14
2017-11-28 16:11:00,28.92
2017-11-28 17:11:00,30.92
2017-11-28 17:11:00,31.81
2017-11-28 17:11:00,32.43
2017-11-28 18:11:00,33.31
2017-11-28 18:11:00,34.08
2017-11-28 18:11:00,34.57
2017-11-28 18:11:00,35.45
2017-11-28 18:11:00,36.44
2017-11-28 18:11:00,37.1
2017-11-28 19:11:00,37.6
2017-11-28 19:11:00,38.46
2017-11-28 19:11:00,39.1
2017-11-28 19:11:00,39.86
2017-11-28 19:11:00,40.5
2017-11-28 20:11:00,41.01
2017-11-28 20:11:00,41.77
2017-11-28 20:11:00,43.28
2017-11-28 20:11:00,43.88
2017-11-28 21:11:00,44.14
2017-11-28 21:11:00,44.29
2017-11-28 21:11:00,44.55
2017-11-28 21:11:00,44.54
2017-11-28 22:11:00,44.78
2017-11-28 22:11:00,44.67
2017-11-28 22:11:00,44.29
2017-11-28 22:11:00,43.91
2017-11-28 22:11:00,43.27
2017-11-28 23:11:00,43.18
2017-11-28 23:11:00,41.38
2017-11-28 23:11:00,41.53
2017-11-28 23:11:00,40.88
2017-11-29 00:11:00,39.35
2017-11-29 00:11:00,39.46
2017-11-29 00:11:00,38.48
2017-11-29 00:11:00,38.08
2017-11-29 00:11:00,37.23
2017-11-29 01:11:00,35.84
2017-11-29 01:11:00,36.23
2017-11-29 01:11:00,35.66
2017-11-29 01:11:00,34.32
2017-11-29 01:11:00,33.69
2017-11-29 01:11:00,33.45
2017-11-29 02:11:00,32.93
2017-11-29 02:11:00,32.43
2017-11-29 02:11:00,31.77
2017-11-29 02:11:00,31.22
2017-11-29 02:11:00,31.33
2017-11-29 03:11:00,30.92
2017-11-29 03:11:00,30.28
2017-11-29 03:11:00,30.57
2017-11-29 03:11:00,30.15
2017-11-29 03:11:00,30.79
2017-11-29 04:11:00,31.4
2017-11-29 04:11:00,31.8
2017-11-29 04:11:00,33.06
2017-11-29 04:11:00,32.67
2017-11-29 05:11:00,33.97
2017-11-29 05:11:00,33.95
2017-11-29 05:11:00,34.95
2017-11-29 05:11:00,36.71
2017-11-29 05:11:00,36.21
2017-11-29 06:11:00,38.23
2017-11-29 06:11:00,38.86
2017-11-29 06:11:00,38.99
2017-11-29 06:11:00,41.02
2017-11-29 06:11:00,41
2017-11-29 06:11:00,42.02
2017-11-29 07:11:00,42.94
2017-11-29 07:11:00,45.06
2017-11-29 07:11:00,45.48
2017-11-29 07:11:00,46.57
2017-11-29 08:11:00,47.78
2017-11-29 08:11:00,49.62
2017-11-29 08:11:00,50.08
2017-11-29 09:11:00,50.61
2017-11-29 09:11:00,50.63
2017-11-29 09:11:00,50.89
2017-11-29 09:11:00,51.58
2017-11-29 09:11:00,51.25
2017-11-29 10:11:00,50.82
2017-11-29 10:11:00,51.69
2017-11-29 10:11:00,51.16
2017-11-29 10:11:00,50.69
2017-11-29 10:11:00,50.17
2017-11-29 10:11:00,49.87
2017-11-29 11:11:00,49.88
2017-11-29 11:11:00,48.56
2017-11-29 11:11:00,48.46
2017-11-29 11:11:00,47.77
2017-11-29 11:11:00,46.84
2017-11-29 12:11:00,46.87
2017-11-29 12:11:00,45.5
2017-11-29 12:11:00,44.97
2017-11-29 12:11:00,44.35
2017-11-29 12:11:00,43.42
2017-11-29 13:11:00,42.16
2017-11-29 13:11:00,41.81
2017-11-29 13:11:00,40.05
2017-11-29 13:11:00,39.41
2017-11-29 13:11:00,38.43
2017-11-29 14:11:00,37.69
2017-11-29 14:11:00,37.26
2017-11-29 14:11:00,36.21
2017-11-29 14:11:00,36.01
2017-11-29 14:11:00,35.11
2017-11-29 15:11:00,34.38
2017-11-29 15:11:00,34.21
2017-11-29 15:11:00,33.35
2017-11-29 15:11:00,32.85
2017-11-29 15:11:00,32.46
2017-11-29 16:11:00,32.5
2017-11-29 16:11:00,32.32
2017-11-29 16:11:00,32.05
2017-11-29 16:11:00,31.92
2017-11-29 17:11:00,32.17
2017-11-29 17:11:00,32.55
2017-11-29 17:11:00,32.67
2017-11-29 17:11:00,32.56
2017-11-29 17:11:00,33.43
2017-11-29 18:11:00,34.11
2017-11-29 18:11:00,34.46
2017-11-29 18:11:00,35.08
2017-11-29 18:11:00,35.87
2017-11-29 18:11:00,36.62
2017-11-29 18:11:00,37.59
2017-11-29 19:11:00,38.1
2017-11-29 19:11:00,38.57
2017-11-29 19:11:00,39.69
2017-11-29 19:11:00,40.2
2017-11-29 19:11:00,41.01
2017-11-29 20:11:00,41.75
2017-11-29 20:11:00,42.17
2017-11-29 20:11:00,43.39
2017-11-29 20:11:00,43.84
2017-11-29 20:11:00,44.42
2017-11-29 20:11:00,45.05
2017-11-29 21:11:00,45.29
2017-11-29 21:11:00,45.93
2017-11-29 21:11:00,46.43
2017-11-29 21:11:00,46.56
2017-11-29 21:11:00,46.94
2017-11-29 22:11:00,46.94
2017-11-29 22:11:00,47.74
2017-11-29 22:11:00,47.13
2017-11-29 22:11:00,46.94
2017-11-29 22:11:00,47.17
2017-11-29 23:11:00,46.81
2017-11-29 23:11:00,45.93
2017-11-29 23:11:00,45.55
2017-11-29 23:11:00,45.58
2017-11-30 00:11:00,44.55
2017-11-30 00:11:00,43.39
2017-11-30 00:11:00,42.38
2017-11-30 01:11:00,40.75
2017-11-30 01:11:00,39.49
2017-11-30 01:11:00,39.04
2017-11-30 01:11:00,38.19
2017-11-30 01:11:00,37.09
2017-11-30 01:11:00,36.08
2017-11-30 02:11:00,35.08
2017-11-30 02:11:00,34.2
2017-11-30 02:11:00,34.07
2017-11-30 02:11:00,33.06
2017-11-30 02:11:00,31.55
2017-11-30 03:11:00,30.9
2017-11-30 03:11:00,29.66
2017-11-30 03:11:00,29.57
2017-11-30 03:11:00,28.63
2017-11-30 04:11:00,28.89
2017-11-30 04:11:00,28.14
2017-11-30 04:11:00,28.52
2017-11-30 04:11:00,27.9
2017-11-30 05:11:00,28.29
2017-11-30 05:11:00,28.88
2017-11-30 05:11:00,29.66
2017-11-30 05:11:00,30.18
2017-11-30 06:11:00,31.68
2017-11-30 06:11:00,32.06
2017-11-30 06:11:00,32.81
2017-11-30 06:11:00,33.72
2017-11-30 07:11:00,36.31
2017-11-30 07:11:00,36.13
2017-11-30 07:11:00,37.86
2017-11-30 07:11:00,38.84
2017-11-30 08:11:00,39.53
2017-11-30 08:11:00,40.88
2017-11-30 08:11:00,41.32
2017-11-30 08:11:00,42.14
2017-11-30 08:11:00,43.27
2017-11-30 08:11:00,43.71
2017-11-30 09:11:00,44.64
2017-11-30 09:11:00,45.36
2017-11-30 09:11:00,45.96
2017-11-30 09:11:00,46.64
2017-11-30 09:11:00,47.28
2017-11-30 10:11:00,47.63
2017-11-30 10:11:00,48.05
2017-11-30 10:11:00,48.41
2017-11-30 10:11:00,49.05
2017-11-30 11:11:00,49.13
2017-11-30 11:11:00,48.93
2017-11-30 11:11:00,49.18
2017-11-30 11:11:00,49.01
2017-11-30 11:11:00,48.85
2017-11-30 12:11:00,48.16
2017-11-30 12:11:00,47.66
2017-11-30 12:11:00,47.39
2017-11-30 12:11:00,46.68
2017-11-30 12:11:00,45.87
2017-11-30 13:11:00,45.14
2017-11-30 13:11:00,44.47
2017-11-30 13:11:00,43.74
2017-11-30 13:11:00,42.77
2017-11-30 13:11:00,41.02
2017-11-30 14:11:00,40.4
2017-11-30 14:11:00,39.34
2017-11-30 14:11:00,38.65
2017-11-30 14:11:00,37.64
2017-11-30 14:11:00,36.64
2017-11-30 15:11:00,36.11
2017-11-30 15:11:00,35.18
2017-11-30 15:11:00,34.26
2017-11-30 15:11:00,33.84
2017-11-30 15:11:00,32.86
2017-11-30 15:11:00,32.39
2017-11-30 16:11:00,32.07
2017-11-30 16:11:00,31.35
2017-11-30 16:11:00,30.41
2017-11-30 17:11:00,30.52
2017-11-30 17:11:00,30.43
2017-11-30 17:11:00,30.26
2017-11-30 17:11:00,30.42
2017-11-30 17:11:00,30.66
2017-11-30 18:11:00,30.91
2017-11-30 18:11:00,31.56
2017-11-30 18:11:00,31.94
2017-11-30 18:11:00,32.51
2017-11-30 18:11:00,33.31
2017-11-30 19:11:00,34.7
2017-11-30 19:11:00,35.58
2017-11-30 19:11:00,36.61
2017-11-30 19:11:00,37.47
2017-11-30 19:11:00,38.36
2017-11-30 20:11:00,39.37
2017-11-30 20:11:00,40.37
2017-11-30 20:11:00,43.27
2017-11-30 21:11:00,45.02
2017-11-30 21:11:00,46.39
2017-11-30 21:11:00,47.36
2017-11-30 21:11:00,47.98
2017-11-30 22:11:00,48.7
2017-11-30 22:11:00,49.2
2017-11-30 22:11:00,49.68
2017-11-30 22:11:00,50.12
2017-11-30 22:11:00,50.45
2017-11-30 22:11:00,50.61
2017-11-30 23:11:00,50.59
2017-11-30 23:11:00,50.75
2017-11-30 23:11:00,51.35
2017-11-30 23:11:00,50.84
2017-11-30 23:11:00,50.48
2017-12-01 00:12:00,49.96
2017-12-01 00:12:00,49.78
2017-12-01 00:12:00,48.94
2017-12-01 00:12:00,48.15
2017-12-01 01:12:00,47.69
2017-12-01 01:12:00,47.06
2017-12-01 01:12:00,46.29
2017-12-01 01:12:00,45.29
2017-12-01 01:12:00,44.41
2017-12-01 01:12:00,43.77
2017-12-01 02:12:00,42.64
2017-12-01 02:12:00,40.72
2017-12-01 02:12:00,39.99
2017-12-01 02:12:00,39.02
2017-12-01 03:12:00,38.35
2017-12-01 03:12:00,34.19
2017-12-01 04:12:00,33.82
2017-12-01 04:12:00,32.96
2017-12-01 04:12:00,32.81
2017-12-01 04:12:00,32.42
2017-12-01 04:12:00,32.04
2017-12-01 05:12:00,32.05
2017-12-01 05:12:00,31.54
2017-12-01 05:12:00,31.42
2017-12-01 05:12:00,31.67
2017-12-01 05:12:00,31.67
2017-12-01 06:12:00,31.92
2017-12-01 06:12:00,32.43
2017-12-01 06:12:00,33.32
2017-12-01 06:12:00,34.19
2017-12-01 06:12:00,35.58
2017-12-01 07:12:00,36.72
2017-12-01 07:12:00,37.6
2017-12-01 07:12:00,38.25
2017-12-01 07:12:00,39.16
2017-12-01 07:12:00,40.55
2017-12-01 08:12:00,41.55
2017-12-01 08:12:00,42.44
2017-12-01 08:12:00,43.26
2017-12-01 08:12:00,44.06
2017-12-01 08:12:00,45.1
2017-12-01 08:12:00,46.49
2017-12-01 09:12:00,47.42
2017-12-01 09:12:00,48.26
2017-12-01 09:12:00,50.28
2017-12-01 09:12:00,50.96
2017-12-01 10:12:00,51.32
2017-12-01 10:12:00,52.7
2017-12-01 10:12:00,53.6
2017-12-01 10:12:00,53.81
2017-12-01 11:12:00,54.19
2017-12-01 11:12:00,54.37
2017-12-01 11:12:00,54.45
2017-12-01 11:12:00,54.63
2017-12-01 11:12:00,54.63
2017-12-01 12:12:00,54.54
2017-12-01 12:12:00,54.41
2017-12-01 12:12:00,54
2017-12-01 12:12:00,53.78
2017-12-01 12:12:00,53.16
2017-12-01 13:12:00,52.86
2017-12-01 13:12:00,51.38
2017-12-01 13:12:00,50.77
2017-12-01 13:12:00,49.98
2017-12-01 13:12:00,49.17
2017-12-01 14:12:00,48.08
2017-12-01 14:12:00,47.23
2017-12-01 14:12:00,46.31
2017-12-01 14:12:00,45.35
2017-12-01 14:12:00,44.34
2017-12-01 15:12:00,42.34
2017-12-01 15:12:00,41.55
2017-12-01 15:12:00,40.51
2017-12-01 15:12:00,39.4
2017-12-01 15:12:00,38.74
2017-12-01 16:12:00,38.03
2017-12-01 16:12:00,36.82
2017-12-01 16:12:00,36.16
2017-12-01 16:12:00,35.69
2017-12-01 16:12:00,34.9
2017-12-01 17:12:00,34.46
2017-12-01 17:12:00,33.81
2017-12-01 17:12:00,33.21
2017-12-01 17:12:00,32.81
2017-12-01 18:12:00,32.45
2017-12-01 18:12:00,32.54
2017-12-01 18:12:00,32.38
2017-12-01 18:12:00,32.43
2017-12-01 18:12:00,32.93
2017-12-01 18:12:00,33.06
2017-12-01 19:12:00,33.45
2017-12-01 19:12:00,34.08
2017-12-01 19:12:00,34.58
2017-12-01 19:12:00,35.59
2017-12-01 19:12:00,36.14
2017-12-01 20:12:00,37.96
2017-12-01 20:12:00,38.86
2017-12-01 20:12:00,39.87
2017-12-01 20:12:00,40.62
2017-12-01 20:12:00,41.63
2017-12-01 21:12:00,42.9
2017-12-01 21:12:00,43.8
2017-12-01 21:12:00,44.6
2017-12-01 21:12:00,45.93
2017-12-01 21:12:00,46.74
2017-12-01 22:12:00,47.58
2017-12-01 22:12:00,48.57
2017-12-01 22:12:00,49.04
2017-12-01 22:12:00,50.6
2017-12-01 22:12:00,50.98
2017-12-01 23:12:00,51.6
2017-12-01 23:12:00,52.23
2017-12-01 23:12:00,52.61
2017-12-01 23:12:00,52.6
2017-12-02 00:12:00,52.8
2017-12-02 00:12:00,52.99
2017-12-02 00:12:00,52.75
2017-12-02 00:12:00,52.69
2017-12-02 00:12:00,52.61
2017-12-02 01:12:00,52.11
2017-12-02 01:12:00,51.73
2017-12-02 01:12:00,51.22
2017-12-02 01:12:00,50.46
2017-12-02 01:12:00,49.71
2017-12-02 01:12:00,48.83
2017-12-02 02:12:00,47.95
2017-12-02 02:12:00,46.85
2017-12-02 02:12:00,46.04
2017-12-02 02:12:00,45.23
2017-12-02 02:12:00,43.85
2017-12-02 03:12:00,43.06
2017-12-02 03:12:00,42.13
2017-12-02 03:12:00,40.88
2017-12-02 03:12:00,40
2017-12-02 03:12:00,38.99
2017-12-02 03:12:00,38.09
2017-12-02 04:12:00,36.19
2017-12-02 04:12:00,35.47
2017-12-02 04:12:00,34.83
2017-12-02 04:12:00,33.86
2017-12-02 05:12:00,33.48
2017-12-02 05:12:00,32.81
2017-12-02 05:12:00,32.17
2017-12-02 05:12:00,31.91
2017-12-02 05:12:00,31.67
2017-12-02 05:12:00,31.29
2017-12-02 06:12:00,31.14
2017-12-02 06:12:00,31.26
2017-12-02 06:12:00,31.17
2017-12-02 06:12:00,31.55
2017-12-02 06:12:00,31.93
2017-12-02 07:12:00,32.18
2017-12-02 07:12:00,33.16
2017-12-02 07:12:00,33.85
2017-12-02 07:12:00,34.77
2017-12-02 07:12:00,36.01
2017-12-02 08:12:00,36.99
2017-12-02 08:12:00,38.14
2017-12-02 08:12:00,39.5
2017-12-02 08:12:00,40.46
2017-12-02 08:12:00,41.88
2017-12-02 08:12:00,43
2017-12-02 09:12:00,43.81
2017-12-02 09:12:00,45.37
2017-12-02 09:12:00,46.66
2017-12-02 09:12:00,47.46
2017-12-02 09:12:00,48.29
2017-12-02 10:12:00,49.69
2017-12-02 10:12:00,50.75
2017-12-02 10:12:00,52.54
2017-12-02 10:12:00,53.43
2017-12-02 10:12:00,54.29
2017-12-02 11:12:00,54.98
2017-12-02 11:12:00,55.47
2017-12-02 11:12:00,56.05
2017-12-02 11:12:00,56.81
2017-12-02 12:12:00,57.43
2017-12-02 12:12:00,57.61
2017-12-02 12:12:00,58.05
2017-12-02 12:12:00,57.93
2017-12-02 13:12:00,57.76
2017-12-02 13:12:00,57.61
2017-12-02 13:12:00,56.87
2017-12-02 13:12:00,56.72
2017-12-02 13:12:00,56.03
2017-12-02 13:12:00,55.05
2017-12-02 14:12:00,54.6
2017-12-02 14:12:00,53.44
2017-12-02 14:12:00,52.7
2017-12-02 14:12:00,51.89
2017-12-02 14:12:00,50.29
2017-12-02 15:12:00,49.78
2017-12-02 15:12:00,48.54
2017-12-02 15:12:00,45.08
2017-12-02 16:12:00,43.54
2017-12-02 16:12:00,41.65
2017-12-02 16:12:00,41.77
2017-12-02 16:12:00,40.12
2017-12-02 16:12:00,38.85
2017-12-02 17:12:00,39.24
2017-12-02 17:12:00,37.22
2017-12-02 17:12:00,36.72
2017-12-02 17:12:00,36.46
2017-12-02 17:12:00,34.82
2017-12-02 17:12:00,34.86
2017-12-02 18:12:00,34.21
2017-12-02 18:12:00,33.69
2017-12-02 18:12:00,33.31
2017-12-02 18:12:00,32.81
2017-12-02 18:12:00,32.69
2017-12-02 19:12:00,32.94
2017-12-02 19:12:00,32.45
2017-12-02 19:12:00,32.19
2017-12-02 19:12:00,33.18
2017-12-02 19:12:00,33.06
2017-12-02 20:12:00,33.55
2017-12-02 20:12:00,34.43
2017-12-02 20:12:00,34.72
2017-12-02 20:12:00,35.76
2017-12-02 20:12:00,36.47
2017-12-02 20:12:00,37.6
2017-12-02 21:12:00,38.74
2017-12-02 21:12:00,39.74
2017-12-02 21:12:00,40.76
2017-12-02 21:12:00,41.89
2017-12-02 22:12:00,45.93
2017-12-02 22:12:00,46.68
2017-12-02 22:12:00,47.95
2017-12-02 22:12:00,48.45
2017-12-02 23:12:00,48.97
2017-12-02 23:12:00,49.97
2017-12-02 23:12:00,50.59
2017-12-02 23:12:00,51.1
2017-12-02 23:12:00,51.79
2017-12-03 00:12:00,52.23
2017-12-03 00:12:00,52.87
2017-12-03 00:12:00,53.36
2017-12-03 00:12:00,53.63
2017-12-03 00:12:00,54.12
2017-12-03 01:12:00,54.25
2017-12-03 01:12:00,54.23
2017-12-03 01:12:00,54.31
2017-12-03 01:12:00,54.11
2017-12-03 01:12:00,53.89
2017-12-03 01:12:00,53.65
2017-12-03 02:12:00,53.09
2017-12-03 02:12:00,52.36
2017-12-03 02:12:00,51.73
2017-12-03 02:12:00,51.15
2017-12-03 02:12:00,49.96
2017-12-03 03:12:00,48.7
2017-12-03 03:12:00,48.06
2017-12-03 03:12:00,47.53
2017-12-03 03:12:00,45.44
2017-12-03 03:12:00,44.89
2017-12-03 03:12:00,44.38
2017-12-03 04:12:00,42.65
2017-12-03 04:12:00,41.94
2017-12-03 04:12:00,41.01
2017-12-03 04:12:00,39.74
2017-12-03 04:12:00,39.06
2017-12-03 05:12:00,37.22
2017-12-03 05:12:00,36.34
2017-12-03 05:12:00,35.21
2017-12-03 05:12:00,34.32
2017-12-03 05:12:00,33.53
2017-12-03 06:12:00,33.44
2017-12-03 06:12:00,32.29
2017-12-03 06:12:00,31.8
2017-12-03 06:12:00,31.42
2017-12-03 07:12:00,31.19
2017-12-03 07:12:00,31.54
2017-12-03 07:12:00,31.68
2017-12-03 07:12:00,31.67
2017-12-03 08:12:00,32.46
2017-12-03 08:12:00,33.77
2017-12-03 08:12:00,36.01
2017-12-03 08:12:00,37.19
2017-12-03 09:12:00,39.28
2017-12-03 09:12:00,40.84
2017-12-03 09:12:00,41.18
2017-12-03 09:12:00,42.87
2017-12-03 09:12:00,43.48
2017-12-03 10:12:00,45.85
2017-12-03 10:12:00,46.79
2017-12-03 10:12:00,47.04
2017-12-03 10:12:00,49.11
2017-12-03 10:12:00,49.67
2017-12-03 10:12:00,50.78
2017-12-03 11:12:00,51.95
2017-12-03 11:12:00,51.96
2017-12-03 11:12:00,53.89
2017-12-03 11:12:00,54.81
2017-12-03 11:12:00,55.51
2017-12-03 12:12:00,56.17
2017-12-03 12:12:00,56.38
2017-12-03 12:12:00,57.59
2017-12-03 12:12:00,58.02
2017-12-03 12:12:00,58.01
